42;Nina Simone
42;Prince
42;Roseaux
42;Roy Ayers Ubiquity
42;Sade
42;Sam & Dave
42;Sister Sledge
42;Stevie Wonder
42;Terry Callier
42;The Four Tops
42;The Righteous Brothers
42;The Ronettes
42;The Supremes
42;Vaudou Game
42;William Onyeabor
43;Archive
43;Massive Attack
43;Mocky
43;Nujabes
43;Portishead
44;Ali Farka Touré and Ry Cooder
44;Amadou & Mariam
44;Ana Frango Elétrico
44;Buena Vista Social Club
44;Chico Buarque
44;Chico Hamilton
44;Enya
44;Habib Koité & Eric Bibb
44;Milton Nascimento
44;Milton Nascimento & Lô Borges
44;Stan Getz, João Gilberto feat. Antônio Carlos Jobim
45;Andy Partridge
45;TC & I
45;The Dukes Of Stratosphear
45;The Dukes of Stratosphear
45;XTC
48;Anthrax
48;Bolt Thrower
48;Death
48;Entombed
48;Machine Head
48;Megadeth
48;Metallica
48;Morbid Angel
48;Pantera
48;Pestilence
48;Slayer
48;Unleashed
33;Therion
17;KISS
34;Converge
19;Heatmiser
02;Drab Majesty
46;The Beatles
31;XTC
46;Paul McCartney
46;John Lennon
46;Ringo Starr
46;George Harrison
13;801
34;The Damned
13;Jackson C. Frank
38;Van der Graaf Generator
02;TR_ST
34;X
13;John Martyn
38;Mike Oldfield
29;The Black Keys
11;Magdalena Bay
13;Boney M_
39;Fair to Midland
23;Thomas Enhco
19;Spinvis
23;Lars Jansson Trio
28;Neil Cicierega
13;The Doobie Brothers
23;Jacob Karlzon 3
01;Unheilig
24;Textures
01;Deftones
20;Cornelius
31;Brian Eno & David Byrne
20;The House of Love
06;Ludovico Einaudi
48;Annihilator
20;The Spirit of the Beehive
20;12 Rods
20;Courtney Barnett
20;Cursive
06;Daniel Hope
19;Destroyer
28;Ronald Jenkees
20;The Besnard Lakes
20;The Hotelier
24;Gorod
34;Polvo
01;White Zombie
20;파란노을
20;Indigo De Souza
01;Rob Zombie
22;KOKOROKO
20;The Voidz
24;Cynic
07;Arch Enemy
32;Jesu
31;Nick Cave & the Bad Seeds
31;Swans
14;Édith Piaf
38;Aquaserge
24;Moonsorrow
34;Jawbreaker
17;Aerosmith
20;ovlov
29;Muse
20;The Smile
07;Minushuman
20;Stella Donnelly
04;Sólstafir
20;The Thermals
33;Iced Earth
24;Klone
07;Eternal Tears of Sorrow
33;Angra
33;Evergrey
